source_key,provider,reference_scope,mode,rows,generated_at,age_hours,freshness_status,refresh_priority,refresh_queue,recommended_refresh_action,recommended_next_source,source_gate,review_strategy,evidence_required,freshness_review_context,refresh_gate_context
tmx_etf_screener,TMX,listed_companies_subset,cache,1746,2026-05-16T15:59:07Z,395.42,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:07Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
tmx_interlisted_companies,TMX,interlisted_subset,network,268,2026-05-16T15:59:10Z,395.42,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope interlisted_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:10Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
tmx_listed_issuers,TMX,listed_companies_subset,cache,3619,2026-05-16T15:59:06Z,395.42,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:06Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bme_listed_companies,BME,listed_companies_subset,cache,78,2026-05-16T15:59:46Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:46Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
deutsche_boerse_etfs_etps,Deutsche Boerse,listed_companies_subset,network,3532,2026-05-16T15:59:22Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:22Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
jse_etf_list,JSE,listed_companies_subset,cache,134,2026-05-16T15:59:41Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:41Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
jse_etn_list,JSE,listed_companies_subset,cache,94,2026-05-16T15:59:42Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:42Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
six_equity_issuers,SIX,listed_companies_subset,network,240,2026-05-16T15:59:25Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:25Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
six_etf_products,SIX,listed_companies_subset,network,8662,2026-05-16T15:59:28Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:28Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
six_etp_products,SIX,listed_companies_subset,network,821,2026-05-16T15:59:30Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:30Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
six_shares_explorer_full,SIX,listed_companies_subset,network,0,2026-05-16T15:59:27Z,395.41,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T15:59:27Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
athex_sector_classification,ATHEX,listed_companies_subset,cache,91,2026-05-16T16:00:26Z,395.4,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:00:26Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bursa_equity_isin,Bursa Malaysia,listed_companies_subset,network,1127,2026-05-16T16:00:27Z,395.4,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:00:27Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bse_bw_listed_companies,BSE Botswana,listed_companies_subset,cache,26,2026-05-16T16:01:01Z,395.39,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:01:01Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bursa_closing_prices,Bursa Malaysia,listed_companies_subset,network,1281,2026-05-16T16:00:40Z,395.39,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:00:40Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bvl_issuers_directory,CAVALI,security_lookup_subset,cache,31,2026-05-16T16:01:04Z,395.39,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope security_lookup_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:01:04Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
egx_listed_stocks,EGX,listed_companies_subset,cache,190,2026-05-16T16:01:03Z,395.39,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:01:03Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bvc_colombia_issuers,BVC,listed_companies_subset,cache,3,2026-05-16T16:02:10Z,395.37,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:10Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
byma_equity_details,BYMA,security_lookup_subset,cache,63,2026-05-16T16:02:11Z,395.37,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope security_lookup_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:11Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
dse_tz_listed_companies,DSE Tanzania,listed_companies_subset,cache,17,2026-05-16T16:02:09Z,395.37,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:09Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bvb_fund_units_directory,BVB,listed_companies_subset,cache,9,2026-05-16T16:02:44Z,395.36,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:44Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
luse_listed_companies,LuSE,listed_companies_subset,cache,15,2026-05-16T16:02:33Z,395.36,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:33Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
ngx_equities_price_list,NGX,listed_companies_subset,cache,133,2026-05-16T16:02:45Z,395.36,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:45Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
nasdaq_mutual_fund_quotes,Nasdaq,security_lookup_subset,cache,7,2026-05-16T16:02:40Z,395.36,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope security_lookup_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:40Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
rse_listed_companies,RSE,listed_companies_subset,cache,1,2026-05-16T16:02:31Z,395.36,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:31Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
use_ug_listed_companies,USE Uganda,listed_companies_subset,cache,7,2026-05-16T16:02:37Z,395.36,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:37Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
zse_zw_listed_companies,ZSE Zimbabwe,listed_companies_subset,cache,27,2026-05-16T16:02:41Z,395.36,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:02:41Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bmv_stock_search,BMV,listed_companies_subset,network,148,2026-05-16T16:03:18Z,395.35,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:03:18Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bmv_capital_trust_search,BMV,listed_companies_subset,network,16,2026-05-16T16:06:00Z,395.3,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:06:00Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bmv_etf_search,BMV,listed_companies_subset,network,4,2026-05-16T16:08:02Z,395.27,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:08:02Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
bmv_issuer_directory,BMV,listed_companies_subset,network,76,2026-05-16T16:14:15Z,395.17,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:14:15Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
nasdaq_nordic_helsinki_shares,Nasdaq Nordic,listed_companies_subset,network,191,2026-05-16T16:15:42Z,395.14,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:15:42Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
nasdaq_nordic_helsinki_shares_search,Nasdaq Nordic,listed_companies_subset,network,0,2026-05-16T16:15:45Z,395.14,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:15:45Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
nasdaq_nordic_iceland_shares,Nasdaq Nordic,listed_companies_subset,network,32,2026-05-16T16:15:50Z,395.14,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:15:50Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
nasdaq_nordic_stockholm_shares,Nasdaq Nordic,listed_companies_subset,network,746,2026-05-16T16:15:37Z,395.14,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:15:37Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
nasdaq_nordic_stockholm_shares_search,Nasdaq Nordic,listed_companies_subset,network,0,2026-05-16T16:15:41Z,395.14,old,P2,refresh_official_subset_before_gap_enrichment,refresh_official_subset_before_gap_enrichment,Refresh the official subset source for scope listed_companies_subset before identifier or metadata gap work.,"Do not fill identifiers, sectors, or categories from stale subset data until a fresh scoped artifact exists.",refresh_official_subset_before_gap_enrichment,official_subset_refresh_artifact_with_generated_at_scope_and_row_count,generated_at=2026-05-16T16:15:41Z;age_bucket=age_over_336h;freshness_status=old;refresh_priority=P2,refresh_queue=refresh_official_subset_before_gap_enrichment;recommended_refresh_action=refresh_official_subset_before_gap_enrichment;review_strategy=refresh_official_subset_before_gap_enrichment;evidence_required=official_subset_refresh_artifact_with_generated_at_scope_and_row_count
